id,catalog_file_id,produit,description,prix,unite,image_filename
4203,152,MAGRET FRAIS,"23,50€/kilo, magret sous vide d'environ 400g",9.4,1,
4204,152,FOIE FRAIS (prix au kilo),environ 400/500g,42,1,
4205,152,Bolognaise de canard,400G,13,1,
4206,153,Pain de Campagne Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4207,153,Pain de Campagne Moule Fermé 1500 g,"Pain de Campagne cuit en moule fermé.
Il a une forme parfaitement rectangulaire, et très peu de croûte ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4208,153,Pain de Khorasan en boule de 800 g,"Farine de Blé dur ancien de variété Khorasan.  ingrédients : Farine de Khorasan 
Levain de Khorasan
eau, sel",6.27,1,
4209,153,Petit Epeautre petit moule 500 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",3.8,1,
4210,153,Petit Epeautre Grand  moule 1300 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",8.02,1,
4211,153,Pain aux graines Banneton 1000g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
4212,153,Pain aux graines Grand Moulé 1300g,"Pain aux graines oléagineuses sur base de pain de campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
4213,153,Pain Généreux Grand Moulé 1300g,"Pain aux fruits sec et fruits à coque, enveloppé dans des flocons d'avoine. ingrédients : Farine de Blé T80, levain de Seigle T170, Noisettes, Abricots, raisins de corinthe, flocons d'avoines, graines de courge, eau, sel",6.7,1,
4214,153,Pain aux graines Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
4215,153,Pain de Méteil en Boule 1000 g,"Pain rustique mi blé mi seigle au levain de seigle ingrédients : Farine de Blé T80
Farine de Seigle T70
eau, sel, levain de seigle",4.91,1,
4216,153,Pain au Maïs en petit moules 500 g,"Farine de Maïs Ancien Grand Roux Basque
Blé et Graines de tournesol ingrédients : Farine de Maïs
Farine de Blé T65
Levain de Blé, eau, sel
Graines de tournesol
Curcuma",3.69,1,
4217,153,Pain Complet Banneton 1000 g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain.",4.59,1,
4218,153,Pain complet Grand Moulé 1300g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Farine de Blé T80, Rémoulage, son fin,  levain de Seigle T170, eau, sel",4.59,1,
4219,153,Pain Intégral Grand Moulé 1300 g,"Pain au levain de seigle, réalisé avec l'intégralité du grain de blé.  Très riche en fibres et minéraux ingrédients : Farine de Blé T80, Rémoulage, son gros, son fin,  levain de Seigle T170, eau, sel",4.59,1,
4220,153,1/2 Focaccia en plaque de 1600 g,"Pâte levée italienne, largement bassinée à l'huile d'Olive, vendue en 1/2 plaque de 1600 g de 30cm x 40 cm ingrédients : Farine de Blé T65
levain dur de blé T55
eau, sel, huile d'olive, origan",9.28,1,
4221,153,1/2 Focaccia Olives & Tomates,"Base de pâte à Focaccia + Olives de kalamata, Tomates séchées, huile d'olive et origan ingrédients : Farine de Blé T65
Eau, sel, levain dur de blé T55, 
Olives de kalamata, Tomates",18.4,1,
4222,153,Focaccia en plaque de 3200 g,"Pâte levée italienne, largement bassinée à l'huile d'Olive, vendue en plaque de 3200 g de 60cm x 40 cm ingrédients : Farine de Blé T65
levain dur de blé T55
eau, sel, huile d'olive, origan",18.57,1,
4223,153,Focaccia Olives & Tomates,"Base de pâte à Focaccia + Olives de kalamata, Tomates séchées, huile d'olive et origan ingrédients : Farine de Blé T65
Eau, sel, levain dur de blé T55, 
Olives de kalamata, Tomates",36.8,1,
4224,153,Pain aux Noix Grand Moulé 1300 g,"Un pain aux noix concassées et réhydratées, sur la base du pain de Campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, Noix, eau, sel",8.23,1,
4225,153,Pain de Riz et Sorgho aux graines en petit moule 500 g,"Base du pain de riz et Sorgho, 
Mélange de graines oléagineuses
 ingrédients : Farine de Riz
farine de sorgho
eau, sel, levain, huile d'olive

Lin brun, lin doré, pavot, sésame, tournesol.",4.91,1,
4226,153,Pain de Riz et Sorgho petit moule 500 g,"Farines de Riz et de Sorgho, naturellement sans gluten, Huile d'olive. ingrédients : Farine de Riz
Farine de Sorgho
Eau, sel, huile d'olive, levain et levure",4.59,1,
4227,153,Brioche 450 g,"Brioche au beurre Isigny Sainte Mère AOP et aux oeufs. Pas de lait ni d'eau. ingrédients : Farine de Blé T65, Levain de laitOeufs entiers, beurre Isigny St Mère, sucre de canne, sel, levure ",6.18,1,
4228,153,Brioche 900 g,"Brioche au beurre Isigny Sainte Mère AOP et aux oeufs. Pas de lait ni d'eau. ingrédients : Farine de Blé T65, 
Levain de lait
Oeufs entiers, beurre Isigny St Mère, 
sucre de canne, sel, levure ",12.55,1,
4229,153,Roulé Cannelle 100 g,"Sur une base de pain au lait, incorporation d'un beurre cannelle, puis tressage. ingrédients : Farine de Blé T65, lait, oeuf, beurre, sucre, sel, cannelle, levure",1.69,1,
4230,153,"Brioche Provençale ""Pompe à l'huile""","Brioche sans beurre ni œuf, dessert traditionnel du diner des apôtres,
Naturellement Vegan ingrédients : Farine de Blé T65
Levain de Blé
Eau, sel, levure
Huile d'Olive",1.58,1,
4231,153,Bun's Brioché,"Pain à Hamburger brioché aux œufs, beurre ingrédients : Farine T65, oeufs, beurre, lait, eau,  œuf, pâte fermentée, levure, sel",1.06,1,
4232,153,Cookies Noix-Noisettes-Chocolat,"Cookies de 70 g
Généreusement garni de Noix, Noisettes et Chocolat ingrédients : Farine de Blé T65,
Oeufs entier, Beurre Isisgny Ste Mère, Sucre de Canne, 
Noix, Noisettes, Chocolat noir 66%
sel, poudre levante",1,1,
4233,153,Canistrellis,"Biscuits de tradition Corse, à l'anis, huile d'olive et vin blanc ingrédients : Farine de Blé T65,
huile d'olive, vin blanc, sucre, sel, graines d'anis, poudre levante",15.56,1,
4234,153,Brownie,"Brownie aux Noix et chocolat noir 66% ingrédients : Farine de Blé T65
 Beurre Isigny St Mère, Œuf entier, sucre, noix, sel, poudre levante",2.69,1,
4235,153,Cake au citron,"Pour les amoureux du citron !
Zest de citron, jus de citron, citron confit, sirop de citron. ingrédients : Farine de Blé T65,
Citron jaune
Sucre de canne, Œuf entier, beurre Isigny Ste Mère, amidon de Maïs, sel ",7.91,1,
4236,153,Pain de Campagne Grand Moulé 1300g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4237,153,Pain de Campagne Banneton 1000 g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4238,153,Pain de Campagne Grand Moulé 1500g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4239,153,Sechskornbröt Petit moulé 500 g,"Farine de Seigle Complet Blé semi complet Levain de seigle Sel et eau Tournesol, flocon d'avoine, lin brun, lin doré, graines de courge",2.95,1,
4240,154,Pain aux graines Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
4241,154,Pain de Campagne Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4242,154,Pain de Campagne Moule Fermé 1500 g,"Pain de Campagne cuit en moule fermé.
Il a une forme parfaitement rectangulaire, et très peu de croûte ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4243,154,Petit Epeautre petit moule 500 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",3.8,1,
4244,154,Pain de Riz et Sorgho petit moule 500 g,"Farines de Riz et de Sorgho, naturellement sans gluten, Huile d'olive. ingrédients : Farine de Riz
Farine de Sorgho
Eau, sel, huile d'olive, levain et levure",4.59,1,
4245,154,Pain complet Grand Moulé 1300g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Farine de Blé T80, Rémoulage, son fin,  levain de Seigle T170, eau, sel",4.59,1,
4246,154,Pain aux graines Banneton 1000g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
4247,154,Pain Généreux Grand Moulé 1300g,"Pain aux fruits sec et fruits à coque, enveloppé dans des flocons d'avoine. ingrédients : Farine de Blé T80, levain de Seigle T170, Noisettes, Abricots, raisins de corinthe, flocons d'avoines, graines de courge, eau, sel",6.7,1,
4248,154,Petit Epeautre Grand  moule 1300 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",8.02,1,
4249,154,Pain Complet Banneton 1000 g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain.",4.59,1,
4250,154,Pain aux Noix Grand Moulé 1300 g,"Un pain aux noix concassées et réhydratées, sur la base du pain de Campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, Noix, eau, sel",8.23,1,
4251,154,Pain au Maïs en petit moules 500 g,"Farine de Maïs Ancien Grand Roux Basque
Blé et Graines de tournesol ingrédients : Farine de Maïs
Farine de Blé T65
Levain de Blé, eau, sel
Graines de tournesol
Curcuma",3.69,1,
4252,154,Pain Intégral Grand Moulé 1300 g,"Pain au levain de seigle, réalisé avec l'intégralité du grain de blé.  Très riche en fibres et minéraux ingrédients : Farine de Blé T80, Rémoulage, son gros, son fin,  levain de Seigle T170, eau, sel",4.59,1,
4253,154,Brioche 900 g,"Brioche au beurre Isigny Sainte Mère AOP et aux oeufs. Pas de lait ni d'eau. ingrédients : Farine de Blé T65, 
Levain de lait
Oeufs entiers, beurre Isigny St Mère, 
sucre de canne, sel, levure ",12.55,1,
4254,154,Pain de Riz et Sorgho aux graines en petit moule 500 g,"Base du pain de riz et Sorgho, 
Mélange de graines oléagineuses
 ingrédients : Farine de Riz
farine de sorgho
eau, sel, levain, huile d'olive

Lin brun, lin doré, pavot, sésame, tournesol.",4.91,1,
4255,154,Brioche 450 g,"Brioche au beurre Isigny Sainte Mère AOP et aux oeufs. Pas de lait ni d'eau. ingrédients : Farine de Blé T65, Levain de laitOeufs entiers, beurre Isigny St Mère, sucre de canne, sel, levure ",6.18,1,
4256,154,Shokupan 500 g,"Pain de Mie de tradition Japonaise réalisée sur 3 pâtes et au levain de Panettone. 
Conservation exceptionnelle de 10 jours sous film.
10cm x 10cm x 19 cm ingrédients : Farine de Blé T55,
Levain de Panettone
Lait, eau, sucre de canne, beurre isigny sainte mère,
sel",4.85,1,
4257,154,"Brioche Provençale ""Pompe à l'huile""","Brioche sans beurre ni œuf, dessert traditionnel du diner des apôtres,
Naturellement Vegan ingrédients : Farine de Blé T65
Levain de Blé
Eau, sel, levure
Huile d'Olive",1.58,1,
4258,154,Roulé Cannelle 100 g,"Sur une base de pain au lait, incorporation d'un beurre cannelle, puis tressage. ingrédients : Farine de Blé T65, lait, oeuf, beurre, sucre, sel, cannelle, levure",1.69,1,
4259,154,Shokupan 1400 g,"Pain de Mie de tradition Japonaise réalisée sur 3 pâtes et au levain de Panettone. 
Conservation exceptionnelle de 10 jours sous film.
11cm x 11cm x 36 cm ingrédients : Farine de Blé T55,
Levain de Panettone
Lait, eau, sucre de canne, beurre isigny sainte mère,
sel",11.92,1,
4260,154,Crackers,"Crackers au levain de seigle et graines oléagineuses, huile d'olive, origan ingrédients : Farine de Blé T80
Farine de Seigle T170
eau, sel, Lin Brun, Lin doré, Pavot, Sésame , Tournesol, Huile d'Olive, Origan",15.09,1,
4261,154,Cookies Noix-Noisettes-Chocolat,"Cookies de 70 g
Généreusement garni de Noix, Noisettes et Chocolat ingrédients : Farine de Blé T65,
Oeufs entier, Beurre Isisgny Ste Mère, Sucre de Canne, 
Noix, Noisettes, Chocolat noir 66%
sel, poudre levante",1,1,
4262,154,Canistrellis,"Biscuits de tradition Corse, à l'anis, huile d'olive et vin blanc ingrédients : Farine de Blé T65,
huile d'olive, vin blanc, sucre, sel, graines d'anis, poudre levante",15.56,1,
4263,154,Brownie,"Brownie aux Noix et chocolat noir 66% ingrédients : Farine de Blé T65
 Beurre Isigny St Mère, Œuf entier, sucre, noix, sel, poudre levante",2.69,1,
4264,154,Pain de Campagne Grand Moulé 1300g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4265,154,Cake au citron,"Pour les amoureux du citron !
Zest de citron, jus de citron, citron confit, sirop de citron. ingrédients : Farine de Blé T65,
Citron jaune
Sucre de canne, Œuf entier, beurre Isigny Ste Mère, amidon de Maïs, sel ",7.91,1,
4266,154,Pain de Campagne Banneton 1000 g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4267,154,Pain de Campagne Grand Moulé 1500g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4268,154,Sechskornbröt Petit moulé 500 g,"Farine de Seigle Complet Blé semi complet Levain de seigle Sel et eau Tournesol, flocon d'avoine, lin brun, lin doré, graines de courge",2.95,1,
4269,154,Pain aux graines Grand Moulé 1300g,"Pain aux graines oléagineuses sur base de pain de campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
4270,150,gelée de pommes,pot de 250 gr ,5,1,
4271,128,graisserons,pot de 190 gr,3.94,1,
4272,128,Boudin noir boyaux,"sous vide 240 gr env. 14,35/kg",3.45,1,
4273,128,joue,"sous vide 250 gr   11,82/kg",2.96,1,
4274,128,jarret,sous vide 1kg environ,13.42,1,
4275,128,rouelle,sous vide 1kg env,16.83,1,
4306,160,Pave  de truite_ truchetet_Kilo_,Pavé de truite  poids +- 120 grammes au prix de 25.20 le kilo,3,1,
4307,160,oeufs de truite truchetet_Unite_,oeufs de truite,7.6,1,
4308,160,Truite entiere truchetet_Kilo_,Truite entiere de septembre à décembre 2025  1.5 kg/ 2kg,15.2,1,
4309,160,Truite fumee paquet 150g truchetet_Unite_,Truite fumee paquet 150g,8.5,1,
4310,160,Truite fumee paquet 250g_ truchetet_Unite_,Truite fumee paquet 250g,13.8,1,
4311,160,Filet de truite,Filet entier au prix de 25.20 le kg,25.2,1,
4312,161,Morceau fromage brebis 1 kg_ferme Gaztelu Gat_Kilo_,fromage brebis 1 kg,20,1,
4313,161,Tomme entière environ 2kg ,19€  le kilo,38,1,
4314,161,Tomme entière 5kg,19€/kilo,45,1,
4315,161,Morceau 500g brebis,20€/kilo,10,1,
4319,164,Poche poissons 2 KG,Assortiment varié de la pêche du jour,22,1,
4320,164,Poche poissons 3 KG,Assortiment varié de la pêche du jour,32,1,
4321,165,paquet de 2 cuisses de poulet,"8,70 €/kg   400g",3.48,1,
4322,165,poulet entier (moyen),"7,50 €/KG    pour 1kg700",12.75,1,
4323,165,Coquelet ,"8,10 €/kg    pour 850 g",6.88,1,
4324,165,pintade,9 €/kg   pour 1kg500,13.5,1,
4325,165,Ailes de poulets,Paquet de 6 ailes,4.8,1,
4331,167,Pain de Campagne Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
4332,167,Pain aux graines Banneton 1000g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
